name,seq,date,time,cov,corpus,fuzzing
remote,3,2024-04-17 16:55:51.79,243620,4490,6,522072
remote,3,2024-04-17 16:55:54.81,246640,4490,6,529494
remote,3,2024-04-17 16:55:57.81,249640,4490,6,536591
remote,3,2024-04-17 16:56:00.83,252660,4490,6,545340
remote,3,2024-04-17 16:56:03.83,255660,4490,6,551752
remote,3,2024-04-17 16:56:06.84,258670,4490,6,559637
remote,3,2024-04-17 16:56:09.85,261680,4490,6,566786
remote,3,2024-04-17 16:56:12.85,264680,4490,6,575398
remote,3,2024-04-17 16:56:15.87,267700,4490,6,582361
remote,3,2024-04-17 16:56:18.89,270720,4490,6,590427
remote,3,2024-04-17 16:56:21.89,273720,4490,6,598062
remote,3,2024-04-17 16:56:24.91,276740,4490,6,606585
remote,3,2024-04-17 16:56:27.91,279740,4490,6,613706
remote,3,2024-04-17 16:56:30.93,282760,4490,6,622027
remote,3,2024-04-17 16:56:33.95,285780,4490,6,629327
remote,3,2024-04-17 16:56:36.97,288800,4490,6,637557
remote,3,2024-04-17 16:56:39.99,291820,4490,6,645100
remote,3,2024-04-17 16:56:43.00,294830,4490,6,652982
remote,3,2024-04-17 16:56:46.00,297830,4490,6,660674
remote,3,2024-04-17 16:56:49.01,300840,4490,6,668510
remote,3,2024-04-17 16:56:52.02,303850,4490,6,675303
remote,3,2024-04-17 16:56:55.03,306860,4490,6,683443
remote,3,2024-04-17 16:56:58.03,309860,4490,6,690975
remote,3,2024-04-17 16:57:01.05,312880,4490,6,699306
remote,3,2024-04-17 16:57:04.07,315900,4490,6,706093
remote,3,2024-04-17 16:57:07.09,318920,4490,6,714052
remote,3,2024-04-17 16:57:10.10,321930,4490,6,721383
remote,3,2024-04-17 16:57:13.12,324950,4490,6,729048
remote,3,2024-04-17 16:57:16.12,327950,4490,6,736365
remote,3,2024-04-17 16:57:19.14,330970,4490,6,744632
remote,3,2024-04-17 16:57:22.16,333990,4490,6,752095
remote,3,2024-04-17 16:57:25.18,337010,4490,6,759531
remote,3,2024-04-17 16:57:28.20,340030,4490,6,767341
remote,3,2024-04-17 16:57:31.23,343060,4490,6,775320
remote,3,2024-04-17 16:57:34.23,346060,4490,6,783306
remote,3,2024-04-17 16:57:37.23,349060,4490,6,791624
remote,3,2024-04-17 16:57:40.23,352060,4490,6,798499
remote,3,2024-04-17 16:57:43.27,355100,4490,6,806500
remote,3,2024-04-17 16:57:46.28,358110,4490,6,813981
remote,3,2024-04-17 16:57:49.29,361120,4490,6,821857
remote,3,2024-04-17 16:57:52.30,364130,4490,6,829435
remote,3,2024-04-17 16:57:55.31,367140,4490,6,836974
remote,3,2024-04-17 16:57:58.32,370150,4490,6,844650
remote,3,2024-04-17 16:58:01.32,373150,4490,6,851639
remote,3,2024-04-17 16:58:04.34,376170,4490,6,859185
remote,3,2024-04-17 16:58:07.35,379180,4490,6,867322
remote,3,2024-04-17 16:58:10.35,382180,4490,6,875672
remote,3,2024-04-17 16:58:13.36,385190,4490,6,883704
remote,3,2024-04-17 16:58:16.38,388210,4490,6,890950
remote,3,2024-04-17 16:58:19.38,391210,4490,6,898920
remote,3,2024-04-17 16:58:22.40,394230,4490,6,906676
remote,3,2024-04-17 16:58:25.40,397230,4490,6,914279
remote,3,2024-04-17 16:58:28.40,400230,4490,6,921899
remote,3,2024-04-17 16:58:31.41,403240,4490,6,929703
remote,3,2024-04-17 16:58:34.41,406240,4490,6,930107
remote,3,2024-04-17 16:58:36.73,408560,4490,6,930410
local,4,2024-04-17 16:58:41.20,0,5867,6,4388
local,4,2024-04-17 16:58:44.20,3000,5867,6,11430
local,4,2024-04-17 16:58:47.22,6020,5867,6,18896
local,4,2024-04-17 16:58:50.24,9040,5867,6,26101
local,4,2024-04-17 16:58:53.24,12040,5867,6,33186
local,4,2024-04-17 16:58:56.25,15050,5902,7,40451
local,4,2024-04-17 16:58:59.26,18060,5902,7,48402
local,4,2024-04-17 16:59:02.28,21080,5902,7,55889
local,4,2024-04-17 16:59:05.28,24080,5902,7,62781
local,4,2024-04-17 16:59:08.30,27100,5902,7,69941
local,4,2024-04-17 16:59:11.30,30100,5902,7,77508
local,4,2024-04-17 16:59:14.31,33110,5902,7,84458
local,4,2024-04-17 16:59:17.32,36120,5902,7,91789
local,4,2024-04-17 16:59:20.33,39130,5902,7,99146
local,4,2024-04-17 16:59:23.35,42150,5902,7,107140
local,4,2024-04-17 16:59:26.35,45150,5902,7,114377
local,4,2024-04-17 16:59:29.36,48160,5902,7,121727
local,4,2024-04-17 16:59:32.37,51170,5902,7,128412
local,4,2024-04-17 16:59:35.37,54170,5902,7,135675
local,4,2024-04-17 16:59:38.39,57190,5902,7,143499
local,4,2024-04-17 16:59:41.41,60210,5902,7,150195
local,4,2024-04-17 16:59:44.43,63230,5902,7,157255
local,4,2024-04-17 16:59:47.43,66230,5902,7,165341
local,4,2024-04-17 16:59:50.45,69250,5902,7,172154
local,4,2024-04-17 16:59:53.46,72260,5902,7,178068
local,4,2024-04-17 16:59:56.47,75270,5902,7,183848
local,4,2024-04-17 16:59:59.49,78290,5902,7,190830
local,4,2024-04-17 17:00:02.52,81320,5902,7,198224
local,4,2024-04-17 17:00:05.53,84330,5902,7,204791
local,4,2024-04-17 17:00:08.54,87340,5902,7,212000
local,4,2024-04-17 17:00:11.55,90350,5902,7,219434
local,4,2024-04-17 17:00:14.56,93360,5902,7,226026
local,4,2024-04-17 17:00:17.57,96370,5902,7,233226
local,4,2024-04-17 17:00:20.57,99370,5902,7,240262
local,4,2024-04-17 17:00:23.59,102390,5902,7,247932
local,4,2024-04-17 17:00:26.60,105400,5902,7,255034
local,4,2024-04-17 17:00:29.63,108430,5902,7,262160
local,4,2024-04-17 17:00:32.65,111450,5902,7,269518
local,4,2024-04-17 17:00:35.66,114460,5902,7,277570
local,4,2024-04-17 17:00:38.67,117470,5902,7,284140
local,4,2024-04-17 17:00:41.67,120470,5902,7,291166
local,4,2024-04-17 17:00:44.67,123470,5902,7,298451
local,4,2024-04-17 17:00:47.69,126490,5902,7,306476
local,4,2024-04-17 17:00:50.69,129490,5902,7,313169
local,4,2024-04-17 17:00:53.69,132490,5902,7,320513
local,4,2024-04-17 17:00:56.70,135500,5902,7,327795
local,4,2024-04-17 17:00:59.72,138520,5902,7,335839
local,4,2024-04-17 17:01:02.74,141540,5902,7,342864
local,4,2024-04-17 17:01:05.76,144560,5902,7,350271
local,4,2024-04-17 17:01:08.76,147560,5902,7,357327
local,4,2024-04-17 17:01:11.78,150580,5902,7,364465
local,4,2024-04-17 17:01:14.80,153600,5902,7,369046
local,4,2024-04-17 17:01:17.82,156620,5902,7,374051
local,4,2024-04-17 17:01:20.84,159640,5902,7,381308
local,4,2024-04-17 17:01:23.86,162660,5902,7,388806
local,4,2024-04-17 17:01:26.88,165680,5902,7,395590
local,4,2024-04-17 17:01:29.88,168680,5902,7,402449
local,4,2024-04-17 17:01:32.89,171690,5902,7,408634
local,4,2024-04-17 17:01:35.90,174700,5902,7,415316
local,4,2024-04-17 17:01:38.90,177700,5902,7,421673
local,4,2024-04-17 17:01:41.91,180710,5902,7,429148
local,4,2024-04-17 17:01:44.94,183740,5902,7,436445
local,4,2024-04-17 17:01:47.95,186750,5902,7,444261
local,4,2024-04-17 17:01:50.95,189750,5902,7,451336
local,4,2024-04-17 17:01:53.96,192760,5902,7,458644
local,4,2024-04-17 17:01:56.98,195780,5902,7,465366
local,4,2024-04-17 17:02:00.00,198800,5902,7,473704
local,4,2024-04-17 17:02:03.00,201800,5902,7,480496
local,4,2024-04-17 17:02:06.01,204810,5902,7,487665
local,4,2024-04-17 17:02:09.02,207820,5902,7,494333
local,4,2024-04-17 17:02:12.04,210840,5902,7,502525
local,4,2024-04-17 17:02:15.06,213860,5902,7,509247
local,4,2024-04-17 17:02:18.08,216880,5902,7,516741
local,4,2024-04-17 17:02:21.10,219900,5902,7,523264
local,4,2024-04-17 17:02:24.10,222900,5902,7,530901
local,4,2024-04-17 17:02:27.11,225910,5902,7,537907
local,4,2024-04-17 17:02:30.12,228920,5902,7,545336
local,4,2024-04-17 17:02:33.14,231940,5902,7,552296
local,4,2024-04-17 17:02:36.16,234960,5902,7,559976
local,4,2024-04-17 17:02:39.17,237970,5902,7,566945
local,4,2024-04-17 17:02:42.18,240980,5902,7,574451
local,4,2024-04-17 17:02:45.19,243990,5902,7,581509
local,4,2024-04-17 17:02:48.21,247010,5902,7,588915
local,4,2024-04-17 17:02:51.22,250020,5902,7,595466
local,4,2024-04-17 17:02:54.22,253020,5902,7,602981
local,4,2024-04-17 17:02:57.24,256040,5902,7,609715
local,4,2024-04-17 17:03:00.26,259060,5902,7,617513
local,4,2024-04-17 17:03:03.26,262060,5902,7,624546
local,4,2024-04-17 17:03:06.28,265080,5902,7,631623
local,4,2024-04-17 17:03:09.30,268100,5902,7,638643
local,4,2024-04-17 17:03:12.30,271100,5902,7,646353
local,4,2024-04-17 17:03:15.31,274110,5902,7,653048
local,4,2024-04-17 17:03:18.32,277120,5902,7,660055
local,4,2024-04-17 17:03:21.34,280140,5902,7,667450
local,4,2024-04-17 17:03:24.35,283150,5902,7,675535
local,4,2024-04-17 17:03:27.36,286160,5902,7,682533
local,4,2024-04-17 17:03:30.36,289160,5902,7,689707
local,4,2024-04-17 17:03:33.37,292170,5902,7,696942
local,4,2024-04-17 17:03:36.38,295180,5902,7,704432
local,4,2024-04-17 17:03:39.40,298200,5902,7,712020
local,4,2024-04-17 17:03:42.42,301220,5902,7,719172
local,4,2024-04-17 17:03:45.44,304240,5902,7,726143
local,4,2024-04-17 17:03:48.44,307240,5902,7,733603
local,4,2024-04-17 17:03:51.46,310260,5902,7,741149
local,4,2024-04-17 17:03:54.48,313280,5902,7,748581
local,4,2024-04-17 17:03:57.50,316300,5902,7,755697
local,4,2024-04-17 17:04:00.52,319320,5902,7,763096
local,4,2024-04-17 17:04:03.52,322320,5902,7,769672
local,4,2024-04-17 17:04:06.52,325320,5902,7,776939
local,4,2024-04-17 17:04:09.54,328340,5902,7,784019
local,4,2024-04-17 17:04:12.56,331360,5902,7,792335
local,4,2024-04-17 17:04:15.56,334360,5902,7,800370
local,4,2024-04-17 17:04:18.57,337370,5902,7,808434
local,4,2024-04-17 17:04:21.58,340380,5902,7,815622
local,4,2024-04-17 17:04:24.59,343390,5902,7,824167
local,4,2024-04-17 17:04:27.59,346390,5902,7,832587
local,4,2024-04-17 17:04:30.60,349400,5902,7,840723
local,4,2024-04-17 17:04:33.60,352400,5902,7,848290
local,4,2024-04-17 17:04:36.62,355420,5902,7,856767
local,4,2024-04-17 17:04:39.62,358420,5902,7,865054
local,4,2024-04-17 17:04:42.64,361440,5902,7,873007
local,4,2024-04-17 17:04:45.66,364460,5902,7,881087
local,4,2024-04-17 17:04:48.66,367460,5902,7,889577
local,4,2024-04-17 17:04:51.68,370480,5902,7,897633
local,4,2024-04-17 17:04:54.70,373500,5902,7,905845
local,4,2024-04-17 17:04:57.72,376520,5902,7,913918
local,4,2024-04-17 17:05:00.74,379540,5902,7,922244
local,4,2024-04-17 17:05:03.76,382560,5902,7,930536
local,4,2024-04-17 17:05:06.78,385580,5902,7,938801
local,4,2024-04-17 17:05:09.79,388590,5902,7,946644
local,4,2024-04-17 17:05:12.80,391600,5902,7,955171
local,4,2024-04-17 17:05:15.82,394620,5902,7,963631
local,4,2024-04-17 17:05:18.84,397640,5902,7,972082
local,4,2024-04-17 17:05:21.86,400660,5902,7,980144
local,4,2024-04-17 17:05:24.86,403660,5902,7,988277
local,4,2024-04-17 17:05:27.86,406660,5902,7,990704
local,4,2024-04-17 17:05:30.87,409670,5902,7,990704
local,4,2024-04-17 17:05:33.87,412670,5902,7,990704
local,4,2024-04-17 17:05:36.87,415670,5902,7,990704
local,4,2024-04-17 17:05:39.87,418670,5902,7,990704
local,4,2024-04-17 17:05:42.88,421680,5902,7,990704
local,4,2024-04-17 17:05:45.88,424680,5902,7,990704
local,4,2024-04-17 17:05:48.89,427690,5902,7,990704
local,4,2024-04-17 17:05:51.89,430690,5902,7,990704
local,4,2024-04-17 17:05:54.89,433690,5902,7,990704
local,4,2024-04-17 17:05:57.89,436690,5902,7,990704
local,4,2024-04-17 17:06:00.90,439700,5902,7,990704
local,4,2024-04-17 17:06:03.90,442700,5902,7,990704
local,4,2024-04-17 17:06:06.90,445700,5902,7,990704
local,4,2024-04-17 17:06:09.91,448710,5902,7,990704
local,4,2024-04-17 17:06:12.91,451710,5902,7,990704
local,4,2024-04-17 17:06:15.91,454710,5902,7,990704
local,4,2024-04-17 17:06:18.92,457720,5902,7,990704
local,4,2024-04-17 17:06:21.92,460720,5902,7,990704
local,4,2024-04-17 17:06:24.92,463720,5902,7,990704
local,4,2024-04-17 17:06:27.47,466270,5902,7,990805
remote,4,2024-04-17 17:06:48.21,0,2839,0,0
remote,4,2024-04-17 17:06:51.21,3000,4099,0,0
remote,4,2024-04-17 17:06:54.21,6000,5544,2,153
remote,4,2024-04-17 17:06:57.21,9000,5544,2,456
remote,4,2024-04-17 17:07:00.21,12000,5854,4,1365
remote,4,2024-04-17 17:07:03.22,15010,5854,5,2145
remote,4,2024-04-17 17:07:06.22,18010,5854,5,2145
remote,4,2024-04-17 17:07:09.22,21010,5854,5,2145
remote,4,2024-04-17 17:07:12.22,24010,5854,5,2145
remote,4,2024-04-17 17:07:15.22,27010,5854,5,2145
remote,4,2024-04-17 17:07:18.22,30010,5854,5,2145
remote,4,2024-04-17 17:07:21.23,33020,5867,5,2145
remote,4,2024-04-17 17:07:24.23,36020,5867,6,2246
remote,4,2024-04-17 17:07:27.23,39020,5867,7,2549
remote,4,2024-04-17 17:07:30.24,42030,5867,7,3273
remote,4,2024-04-17 17:07:33.24,45030,5867,7,5346
remote,4,2024-04-17 17:07:36.25,48040,5867,7,8887
remote,4,2024-04-17 17:07:39.25,51040,5867,7,12559
remote,4,2024-04-17 17:07:42.26,54050,5867,7,13771
remote,4,2024-04-17 17:07:45.26,57050,5867,7,13771
remote,4,2024-04-17 17:07:48.26,60050,5867,8,13872
remote,4,2024-04-17 17:07:51.26,63050,5867,8,14778
remote,4,2024-04-17 17:07:54.26,66050,5867,8,14879
remote,4,2024-04-17 17:07:57.26,69050,5867,8,14980
remote,4,2024-04-17 17:08:00.26,72050,5867,8,14980
remote,4,2024-04-17 17:08:03.26,75050,5867,8,14980
remote,4,2024-04-17 17:08:06.26,78050,5867,8,15586
remote,4,2024-04-17 17:08:09.27,81060,5867,8,18085
remote,4,2024-04-17 17:08:12.27,84060,5867,8,18792
remote,4,2024-04-17 17:08:15.27,87060,5867,8,18792
remote,4,2024-04-17 17:08:18.27,90060,5867,8,18792
remote,4,2024-04-17 17:08:21.27,93060,5867,8,18945
remote,4,2024-04-17 17:08:24.27,96060,5867,8,19850
remote,4,2024-04-17 17:08:27.27,99060,5867,8,21264
remote,4,2024-04-17 17:08:30.28,102070,5867,8,25253
remote,4,2024-04-17 17:08:33.28,105070,5867,8,26263
remote,4,2024-04-17 17:08:36.28,108070,5867,8,26364
remote,4,2024-04-17 17:08:39.28,111070,5867,8,28182
remote,4,2024-04-17 17:08:42.28,114070,5867,8,30991
remote,4,2024-04-17 17:08:45.28,117070,5867,8,33605
remote,4,2024-04-17 17:08:48.29,120080,5867,8,35084
remote,4,2024-04-17 17:08:51.29,123080,5867,8,36042
remote,4,2024-04-17 17:08:54.29,126080,5867,8,36237
remote,4,2024-04-17 17:08:57.29,129080,5867,8,36237
remote,4,2024-04-17 17:09:00.29,132080,5867,8,36237
remote,4,2024-04-17 17:09:03.29,135080,5867,8,36237
remote,4,2024-04-17 17:09:06.30,138090,5867,8,37306
remote,4,2024-04-17 17:09:09.30,141090,5867,8,38038
remote,4,2024-04-17 17:09:12.30,144090,5867,8,38038
remote,4,2024-04-17 17:09:15.30,147090,5867,8,38984
remote,4,2024-04-17 17:09:18.31,150100,5867,8,40284
remote,4,2024-04-17 17:09:21.31,153100,5867,8,42304
remote,4,2024-04-17 17:09:24.31,156100,5902,8,45216
remote,4,2024-04-17 17:09:27.31,159100,5902,9,47425
remote,4,2024-04-17 17:09:30.31,162100,5902,9,49344
remote,4,2024-04-17 17:09:33.31,165100,5902,9,49344
remote,4,2024-04-17 17:09:36.31,168100,5902,9,49344
remote,4,2024-04-17 17:09:39.31,171100,5902,9,49344
remote,4,2024-04-17 17:09:42.32,174110,5902,9,49775
remote,4,2024-04-17 17:09:45.32,177110,5902,9,50711
remote,4,2024-04-17 17:09:48.32,180110,5902,9,52428
remote,4,2024-04-17 17:09:51.32,183110,5902,9,53337
remote,4,2024-04-17 17:09:54.33,186120,5902,9,55321
remote,4,2024-04-17 17:09:57.33,189120,5902,9,57313
remote,4,2024-04-17 17:10:00.33,192120,5902,9,57515
remote,4,2024-04-17 17:10:03.33,195120,5902,9,57515
remote,4,2024-04-17 17:10:06.33,198120,5902,9,57515
remote,4,2024-04-17 17:10:09.33,201120,5902,9,58323
remote,4,2024-04-17 17:10:12.33,204120,5902,9,60841
remote,4,2024-04-17 17:10:15.33,207120,5902,9,62081
remote,4,2024-04-17 17:10:18.33,210120,5902,9,62753
remote,4,2024-04-17 17:10:21.34,213130,5902,9,62753
remote,4,2024-04-17 17:10:24.34,216130,5902,9,62753
remote,4,2024-04-17 17:10:27.34,219130,5902,9,63156
remote,4,2024-04-17 17:10:30.34,222130,5902,9,67789
remote,4,2024-04-17 17:10:33.34,225130,5902,9,72199
remote,4,2024-04-17 17:10:36.35,228140,5902,9,77087
remote,4,2024-04-17 17:10:39.35,231140,5902,9,81098
remote,4,2024-04-17 17:10:42.35,234140,5902,9,86321
remote,4,2024-04-17 17:10:45.35,237140,5902,9,90925
remote,4,2024-04-17 17:10:48.35,240140,5902,9,96317
remote,4,2024-04-17 17:10:51.36,243150,5902,9,101915
remote,4,2024-04-17 17:10:54.36,246150,5902,9,107787
remote,4,2024-04-17 17:10:57.36,249150,5902,9,112948
remote,4,2024-04-17 17:11:00.37,252160,5902,9,119168
remote,4,2024-04-17 17:11:03.37,255160,5902,9,124836
remote,4,2024-04-17 17:11:06.37,258160,5902,9,131417
remote,4,2024-04-17 17:11:09.37,261160,5902,9,138802
remote,4,2024-04-17 17:11:12.37,264160,5902,9,145380
remote,4,2024-04-17 17:11:15.38,267170,5902,9,151837
remote,4,2024-04-17 17:11:18.38,270170,5902,9,158223
remote,4,2024-04-17 17:11:21.38,273170,5902,9,164018
remote,4,2024-04-17 17:11:24.38,276170,5902,9,169969
remote,4,2024-04-17 17:11:27.39,279180,5902,9,175970
remote,4,2024-04-17 17:11:30.39,282180,5902,9,183502
remote,4,2024-04-17 17:11:33.40,285190,5902,9,190585
remote,4,2024-04-17 17:11:36.40,288190,5902,9,197850
remote,4,2024-04-17 17:11:39.41,291200,5902,9,204927
remote,4,2024-04-17 17:11:42.41,294200,5902,9,211749
remote,4,2024-04-17 17:11:45.41,297200,5902,9,218943
remote,4,2024-04-17 17:11:48.42,300210,5902,9,225730
remote,4,2024-04-17 17:11:51.42,303210,5902,9,232897
remote,4,2024-04-17 17:11:54.42,306210,5902,9,240290
remote,4,2024-04-17 17:11:57.42,309210,5902,9,247223
remote,4,2024-04-17 17:12:00.43,312220,5902,9,254696
remote,4,2024-04-17 17:12:03.43,315220,5902,9,261965
remote,4,2024-04-17 17:12:06.44,318230,5902,9,269386
remote,4,2024-04-17 17:12:09.44,321230,5902,9,276883
remote,4,2024-04-17 17:12:12.44,324230,5902,9,284465
remote,4,2024-04-17 17:12:15.45,327240,5902,9,291934
remote,4,2024-04-17 17:12:18.45,330240,5902,9,299979
remote,4,2024-04-17 17:12:21.45,333240,5902,9,307805
remote,4,2024-04-17 17:12:24.45,336240,5902,9,315807
remote,4,2024-04-17 17:12:27.46,339250,5902,9,324026
remote,4,2024-04-17 17:12:30.48,342270,5902,9,332216
remote,4,2024-04-17 17:12:33.50,345290,5902,9,340043
remote,4,2024-04-17 17:12:36.50,348290,5902,9,347895
remote,4,2024-04-17 17:12:39.51,351300,5902,9,356174
remote,4,2024-04-17 17:12:42.51,354300,5902,9,364424
remote,4,2024-04-17 17:12:45.52,357310,5902,9,372638
remote,4,2024-04-17 17:12:48.53,360320,5902,9,380788
remote,4,2024-04-17 17:12:51.54,363330,5902,9,388468
remote,4,2024-04-17 17:12:54.56,366350,5902,9,396880
remote,4,2024-04-17 17:12:57.58,369370,5902,9,405220
remote,4,2024-04-17 17:13:00.60,372390,5902,9,413605
remote,4,2024-04-17 17:13:03.61,375400,5902,9,421777
remote,4,2024-04-17 17:13:06.61,378400,5902,9,429877
remote,4,2024-04-17 17:13:09.62,381410,5902,9,438224
remote,4,2024-04-17 17:13:12.64,384430,5902,9,446572
remote,4,2024-04-17 17:13:15.66,387450,5902,9,455082
remote,4,2024-04-17 17:13:18.68,390470,5902,9,463326
remote,4,2024-04-17 17:13:21.70,393490,5902,9,471676
remote,4,2024-04-17 17:13:24.72,396510,5902,9,479972
remote,4,2024-04-17 17:13:27.74,399530,5902,9,488309
remote,4,2024-04-17 17:13:30.77,402560,5902,9,496653
remote,4,2024-04-17 17:13:33.78,405570,5902,9,504808
remote,4,2024-04-17 17:13:36.79,408580,5902,9,513076
remote,4,2024-04-17 17:13:39.80,411590,5902,9,521314
remote,4,2024-04-17 17:13:42.83,414620,5902,9,529612
remote,4,2024-04-17 17:13:45.83,417620,5902,9,537895
remote,4,2024-04-17 17:13:48.84,420630,5902,9,546127
remote,4,2024-04-17 17:13:51.84,423630,5902,9,554564
remote,4,2024-04-17 17:13:54.84,426630,5902,9,562560
remote,4,2024-04-17 17:13:57.85,429640,5902,9,570908
remote,4,2024-04-17 17:14:00.85,432640,5902,9,579236
remote,4,2024-04-17 17:14:03.86,435650,5902,9,587305
remote,4,2024-04-17 17:14:06.87,438660,5902,9,595475
remote,4,2024-04-17 17:14:09.88,441670,5902,9,603546
remote,4,2024-04-17 17:14:12.90,444690,5902,9,611866
remote,4,2024-04-17 17:14:15.92,447710,5902,9,620411
remote,4,2024-04-17 17:14:18.94,450730,5902,9,628730
remote,4,2024-04-17 17:14:21.96,453750,5902,9,636964
remote,4,2024-04-17 17:14:24.97,456760,5902,9,645125
remote,4,2024-04-17 17:14:27.98,459770,5902,9,653603
remote,4,2024-04-17 17:14:31.00,462790,5902,9,662033
remote,4,2024-04-17 17:14:34.01,465800,5902,9,670099
remote,4,2024-04-17 17:14:37.01,468800,5902,9,678264
remote,4,2024-04-17 17:14:40.02,471810,5902,9,686496
remote,4,2024-04-17 17:14:43.05,474840,5902,9,694906
remote,4,2024-04-17 17:14:46.06,477850,5902,9,703162
remote,4,2024-04-17 17:14:49.08,480870,5902,9,711578
remote,4,2024-04-17 17:14:52.10,483890,5902,9,719673
remote,4,2024-04-17 17:14:55.12,486910,5902,9,727954
remote,4,2024-04-17 17:14:58.13,489920,5902,9,736294
remote,4,2024-04-17 17:15:01.15,492940,5902,9,744757
remote,4,2024-04-17 17:15:04.16,495950,5902,9,752640
remote,4,2024-04-17 17:15:07.17,498960,5902,9,760870
remote,4,2024-04-17 17:15:10.18,501970,5902,9,769300
remote,4,2024-04-17 17:15:13.20,504990,5902,9,777610
remote,4,2024-04-17 17:15:16.21,508000,5902,9,785627
remote,4,2024-04-17 17:15:19.22,511010,5902,9,794071
remote,4,2024-04-17 17:15:22.24,514030,5902,9,802462
remote,4,2024-04-17 17:15:25.26,517050,5902,9,810768
remote,4,2024-04-17 17:15:28.28,520070,5902,9,819264
remote,4,2024-04-17 17:15:31.29,523080,5902,9,827517
remote,4,2024-04-17 17:15:34.30,526090,5902,9,835739
remote,4,2024-04-17 17:15:37.31,529100,5902,9,844032
remote,4,2024-04-17 17:15:40.33,532120,5902,9,852101
remote,4,2024-04-17 17:15:43.35,535140,5902,9,860487
remote,4,2024-04-17 17:15:46.35,538140,5902,9,864676
remote,4,2024-04-17 17:15:48.55,540340,5902,9,864878
local,5,2024-04-17 18:30:51.85,0,5854,6,2310
local,5,2024-04-17 18:30:54.85,3000,5867,7,9342
local,5,2024-04-17 18:30:57.87,6020,5867,7,15934
local,5,2024-04-17 18:31:00.87,9020,5867,7,23308
local,5,2024-04-17 18:31:03.87,12020,5867,7,30586
local,5,2024-04-17 18:31:06.87,15020,5867,7,38564
local,5,2024-04-17 18:31:09.88,18030,5867,7,45625
local,5,2024-04-17 18:31:12.89,21040,5867,7,53963
local,5,2024-04-17 18:31:15.90,24050,5867,7,61197
local,5,2024-04-17 18:31:18.91,27060,5867,7,69201
local,5,2024-04-17 18:31:21.91,30060,5867,7,75879
local,5,2024-04-17 18:31:24.92,33070,5867,7,83463
local,5,2024-04-17 18:31:27.92,36070,5867,7,90956
local,5,2024-04-17 18:31:30.93,39080,5867,7,98944
local,5,2024-04-17 18:31:33.93,42080,5867,7,105736
local,5,2024-04-17 18:31:36.94,45090,5867,7,113711
local,5,2024-04-17 18:31:39.95,48100,5867,7,120960
local,5,2024-04-17 18:31:42.97,51120,5867,7,129180
local,5,2024-04-17 18:31:45.99,54140,5867,7,135857
local,5,2024-04-17 18:31:49.00,57150,5902,8,143526
local,5,2024-04-17 18:31:52.01,60160,5902,8,150508
local,5,2024-04-17 18:31:55.02,63170,5902,8,158134
local,5,2024-04-17 18:31:58.04,66190,5902,8,164787
local,5,2024-04-17 18:32:01.05,69200,5902,8,172527
local,5,2024-04-17 18:32:04.06,72210,5902,8,179001
local,5,2024-04-17 18:32:07.08,75230,5902,8,186415
local,5,2024-04-17 18:32:10.09,78240,5902,8,192572
local,5,2024-04-17 18:32:13.11,81260,5902,8,199800
local,5,2024-04-17 18:32:16.12,84270,5902,8,206856
local,5,2024-04-17 18:32:19.14,87290,5902,8,214250
local,5,2024-04-17 18:32:22.15,90300,5902,8,221083
local,5,2024-04-17 18:32:25.16,93310,5902,8,228131
local,5,2024-04-17 18:32:28.16,96310,5902,8,235050
local,5,2024-04-17 18:32:31.19,99340,5902,8,242611
local,5,2024-04-17 18:32:34.20,102350,5902,8,249763
local,5,2024-04-17 18:32:37.21,105360,5902,8,256929
local,5,2024-04-17 18:32:40.21,108360,5902,8,263865
local,5,2024-04-17 18:32:43.23,111380,5902,8,270880
local,5,2024-04-17 18:32:46.25,114400,5902,8,278257
local,5,2024-04-17 18:32:49.27,117420,5902,8,285472
local,5,2024-04-17 18:32:52.27,120420,5902,8,292573
local,5,2024-04-17 18:32:55.29,123440,5902,8,299911
local,5,2024-04-17 18:32:58.31,126460,5902,8,306792
local,5,2024-04-17 18:33:01.35,129500,5902,8,314466
local,5,2024-04-17 18:33:04.37,132520,5902,8,321109
local,5,2024-04-17 18:33:07.39,135540,5902,8,328166
local,5,2024-04-17 18:33:10.41,138560,5902,8,335220
local,5,2024-04-17 18:33:13.43,141580,5902,8,341847
local,5,2024-04-17 18:33:16.45,144600,5902,8,348904
local,5,2024-04-17 18:33:19.47,147620,5902,8,356804
local,5,2024-04-17 18:33:22.47,150620,5902,8,364489
local,5,2024-04-17 18:33:25.47,153620,5902,8,371971
local,5,2024-04-17 18:33:28.49,156640,5902,8,379189
local,5,2024-04-17 18:33:31.51,159660,5902,8,386726
local,5,2024-04-17 18:33:34.53,162680,5902,8,394312
local,5,2024-04-17 18:33:37.54,165690,5902,8,401790
local,5,2024-04-17 18:33:40.56,168710,5902,8,409307
local,5,2024-04-17 18:33:43.57,171720,5902,8,417090
local,5,2024-04-17 18:33:46.59,174740,5902,8,425055
local,5,2024-04-17 18:33:49.60,177750,5902,8,433439
local,5,2024-04-17 18:33:52.60,180750,5902,8,440179
local,5,2024-04-17 18:33:55.61,183760,5902,8,447102
local,5,2024-04-17 18:33:58.61,186760,5902,8,455346
local,5,2024-04-17 18:34:01.62,189770,5902,8,462738
local,5,2024-04-17 18:34:04.62,192770,5902,8,470128
